"","name","city","postalcode","address","url","long","lat"
"11543","CentrO Parkplatz 9","Oberhausen","46041","Arenastraße 3","https://www.ticketmaster.de/venue/centro-parkplatz-9-oberhausen-tickets/obecenpark/705","6.87139","51.49244"
"11544","Die Tonne im Kurländer Palais","Dresden","01067","Tzschirnerplatz 3","https://www.ticketmaster.de/venue/die-tonne-im-kurlander-palais-dresden-tickets/dretonne/749","13.74498","51.05133"
"11545","Haus der Begegnung und Bewegung","Osterholz-Scharmbeck","27711","Bördestraße 25a","https://www.ticketmaster.de/venue/haus-der-begegnung-und-bewegung-osterholz-scharmbeck-tickets/oskhausbeg/740","8.80448","53.22268"
"11546","Leonhard-Gläser-Saal","Siegen","57072","Koblenzer Straße 151","https://www.ticketmaster.de/venue/leonhard-glaser-saal-siegen-tickets/sigsieglgs/749","8.01034","50.86802"
"11547","Hessisches Landesmuseum","Wiesbaden","65185","Friedrich-Ebert-Allee 2","https://www.ticketmaster.de/venue/hessisches-landesmuseum-wiesbaden-tickets/wiehesland/749","8.24586","50.07758"
"11548","Stadthalle Hornberg","Hornberg","78132","Stadthallenplatz 2","https://www.ticketmaster.de/venue/stadthalle-hornberg-hornberg-tickets/horstadtha/749","8.23282","48.21126"
"11549","Klostergarten","Sankt Augustin","53757","Arnold-Janssen-Straße 30","https://www.ticketmaster.de/venue/klostergarten-sankt-augustin-tickets/sauklogart/765","7.17794","50.7744"
"11550","Konzerthalle Olsberg","Olsberg","59939","Ruhrstraße 32","https://www.ticketmaster.de/venue/konzerthalle-olsberg-olsberg-tickets/olskonzhal/749","8.48555","51.35439"
"11551","Gastfeld","Bremen","28201","Gastfeldstraße 67","https://www.ticketmaster.de/venue/gastfeld-bremen-tickets/bregastfel/740","8.79752","53.064"
"11552","Comödie","Dresden","01067","Freiberger Straße 39","https://www.ticketmaster.de/venue/comodie-dresden-tickets/drecomoedi/749","13.72195","51.04826"
"11553","Stadthalle","Kleve","47533","Lohstätte 7","https://www.ticketmaster.de/venue/stadthalle-kleve-tickets/klvstadt/749","6.14067","51.78722"
"11554","Bürgerhaus","Ibbenbüren","49477","Goethestraße 1","https://www.ticketmaster.de/venue/burgerhaus-ibbenburen-tickets/ibbbuerger/749","7.71941","52.27478"
"11555","Parktheater Iserlohn","Iserlohn","58644","Alexanderhöhe","https://www.ticketmaster.de/venue/parktheater-iserlohn-iserlohn-tickets/iseparkthe/749","7.68144","51.35805"
"11556","Diedrichshof-Hoetgergarten","Worpswede","27726","Ostendorfer Str. 27","https://www.ticketmaster.de/venue/diedrichshof-hoetgergarten-worpswede-tickets/wopdiedhoe/740","8.93496","53.21708"
"11557","Sportpark Kirchsteigfeld","Potsdam","14480","Maimi-von-Mirbach-Str. 11/13","https://www.ticketmaster.de/venue/sportpark-kirchsteigfeld-potsdam-tickets/potsportpa/720","13.1396","52.36351"
"11558","Stage Palladium Theater","Stuttgart","70567","Plieninger Str. 109","https://www.ticketmaster.de/venue/stage-palladium-theater-stuttgart-tickets/stupalladi/701","9.16225","48.72375"
"11559","Ellener Hof","Bremen","28327","Ludwig-Roselius-Allee 181","https://www.ticketmaster.de/venue/ellener-hof-bremen-tickets/breellener/740","8.92546","53.07251"
"11560","Erwin-Piscator-Haus Stadthalle","Marburg","35037","Biegenstraße 15","https://www.ticketmaster.de/venue/erwin-piscator-haus-stadthalle-marburg-tickets/marerwinpi/764","8.77455","50.81039"
"11561","Meister Sieben","Gummersbach","51643","Brückenstraße 10","https://www.ticketmaster.de/venue/meister-sieben-gummersbach-tickets/gumeisieb/764","7.56248","51.02704"
"11562","Seidenweberhaus Krefeld","Krefeld","47798","Theaterplatz 1","https://www.ticketmaster.de/venue/seidenweberhaus-krefeld-krefeld-tickets/kreseidenw/764","6.56341","51.33456"
"11563","Stadthallekamp-Lintfort","Kamp-Lintfort","47475","Moerser Straße 167","https://www.ticketmaster.de/venue/stadthallekamp-lintfort-kamp-lintfort-tickets/kalstadtha/764","6.54159","51.50602"
"11564","Käthe Kollwitz Museum","Cologne","50667","Neumarkt 18-24","https://www.ticketmaster.de/venue/kathe-kollwitz-museum-koln-tickets/koekakollm/764","6.94655","50.93687"
"11565","Halle Meiersheide Hennef","Hennef","53773","Meiersheide 20","https://www.ticketmaster.de/venue/halle-meiersheide-hennef-hennef-tickets/henmeiersh/764","7.30928","50.76775"
"11566","C. Bechstein Centrum Köln","Cologne","50667","Glockengasse 6","https://www.ticketmaster.de/venue/c-bechstein-centrum-koln-koln-tickets/koebechzen/764","6.95128","50.93879"
"11567","Puppenspiele der Stadt Köln","Cologne","50667","Eisenmarkt 2-4","https://www.ticketmaster.de/venue/puppenspiele-der-stadt-koln-koln-tickets/koepuppens/764","6.96189","50.93689"
"11568","Domforum Köln","Cologne","50667","Domkloster 3","https://www.ticketmaster.de/venue/domforum-koln-koln-tickets/koedomfor/764","6.95626","50.94092"
"11569","Festzelt","Cologne","50667","Neumarkt","https://www.ticketmaster.de/venue/festzelt-koln-tickets/koefestzel/764","6.94762","50.93642"
"11570","St. Andreas","Cologne","50667","Komödienstr. 4","https://www.ticketmaster.de/venue/st-andreas-koln-tickets/koestandre/764","6.95494","50.94178"
"11571","Senftöpfchen-Theater","Cologne","50667","Große Neugasse 2-4","https://www.ticketmaster.de/venue/senftopfchen-theater-koln-tickets/koesenftop/764","6.96009","50.9398"
"11572","Antoniterkirche","Cologne","50667","Antoniterstr. 14","https://www.ticketmaster.de/venue/antoniterkirche-koln-tickets/koeantonki/764","6.95451","50.93609"
"11573","Maritim Hotel - Großer Saal","Cologne","50667","Heumarkt 20","https://www.ticketmaster.de/venue/maritim-hotel-grosser-saal-koln-tickets/koemarigrs/764","6.96161","50.93551"
"11574","Kölnischer Kunstverein/Brücke","Cologne","50667","Hahnenstraße 6","https://www.ticketmaster.de/venue/kolnischer-kunstverein-brucke-koln-tickets/koekunbru/764","6.94395","50.93612"
"11575","Burg- und Kirchberg Heinsberg","Heinsberg","52525","Kirchberg","https://www.ticketmaster.de/venue/burg-und-kirchberg-heinsberg-heinsberg-tickets/hbgburgkir/764","6.09354","51.05954"
"11576","Brauhauskeller Früh am Dom","Cologne","50667","Am Hof 12-16","https://www.ticketmaster.de/venue/brauhauskeller-fruh-am-dom-koln-tickets/koefruhdom/764","6.95699","50.9401"
"11577","Artheater Köln","Cologne","50823","Ehrenfeldgürtel 127","https://www.ticketmaster.de/venue/artheater-koln-koln-tickets/koeartthea/764","6.91918","50.95298"
"11578","Klüngelpütz Kabarett Theater","Cologne","50667","Gertrudenstr. 24","https://www.ticketmaster.de/venue/klungelputz-kabarett-theater-koln-tickets/koekabaret/764","6.94569","50.93839"
"11579","Haus am Bahndamm","Frechen","50226","Rosmarstraße 113","https://www.ticketmaster.de/venue/haus-am-bahndamm-frechen-tickets/frchabahn/764","6.79445","50.90809"
"11580","Rusemondaachs-Tribüne","Cologne","50667","Ecke Quatermarkt / Gürzenichstraße","https://www.ticketmaster.de/venue/rusemondaachs-tribune-koln-tickets/koerusmon/764","6.95807","50.93628"
"11581","Bürgerhaus Bergischer Löwe","Bergisch Gladbach","51465","Konrad-Adenauer-Platz","https://www.ticketmaster.de/venue/burgerhaus-bergischer-lowe-bergisch-gladbach-tickets/bglbuerger/764","7.1301","50.99127"
"11582","Bayarena","Leverkusen","51373","Bismarckstraße 122-124","https://www.ticketmaster.de/venue/bayarena-leverkusen-tickets/levbayaren/764","6.99922","51.03744"
"11583","Aula des Gymnasium","Leichlingen","42799","Am Hammer 2","https://www.ticketmaster.de/venue/aula-des-gymnasium-leichlingen-tickets/lchgymaula/764","7.01676","51.104"
"11584","Wunderland Kalkar","Kalkar","47546","Griether Straße 110-120","https://www.ticketmaster.de/venue/wunderland-kalkar-kalkar-tickets/klkwunderl/764","6.3242","51.76198"
"11585","Casbah","Siegburg","53721","Markt 35","https://www.ticketmaster.de/venue/casbah-siegburg-tickets/siecasbah/764","7.20778","50.79674"
"11586","Reitanlage Hufenstuhl","Lindlar","51789","Süttenbach 7 a","https://www.ticketmaster.de/venue/reitanlage-hufenstuhl-lindlar-tickets/lidhufenst/764","7.3538","51.03262"
"11587","Kursaal","Schleiden","53937","Kurhausstr. 5","https://www.ticketmaster.de/venue/kursaal-schleiden-tickets/sldkursaal/764","12.56158","48.88781"
"11588","Jazz Galerie","Bonn","53111","Oxfordstraße 24","https://www.ticketmaster.de/venue/jazz-galerie-bonn-tickets/bonjazzgal/764","7.09859","50.73764"
"11589","Aula Rösrath","Rösrath","51503","Freiherr-vom-Stein-Straße 15","https://www.ticketmaster.de/venue/aula-rosrath-rosrath-tickets/rrtaula/764","7.1791","50.90395"
"11590","La Sirena / Festsaal Da Franco","Stadtkyll","54589","Auelstraße 14-16","https://www.ticketmaster.de/venue/la-sirena-festsaal-da-franco-stadtkyll-tickets/skylasiren/764","6.52552","50.35258"
"11591","Saal Norhausen","Leverkusen","51371","Felderstraße 17","https://www.ticketmaster.de/venue/saal-norhausen-leverkusen-tickets/levsaalnor/764","-6.24498","53.34787"
"11592","Heizkraftwerk Kantine","Cologne","50677","Zugweg 29-31","https://www.ticketmaster.de/venue/heizkraftwerk-kantine-koln-tickets/koehkwkant/764","6.9582","50.91893"
"11593","Veranstaltungsplatz Stadthalle","Troisdorf","53840","Kölner Straße 167","https://www.ticketmaster.de/venue/veranstaltungsplatz-stadthalle-troisdorf-tickets/troplatzst/764","7.14771","50.8183"
"11594","Musikbunker Aachen e.v.","Aachen","52066","Goffartstraße 39","https://www.ticketmaster.de/venue/musikbunker-aachen-ev-aachen-tickets/aacmusikbu/764","6.10404","50.76726"
"11595","Kuba Jülich","Jülich","52428","Bahnhofstraße 13","https://www.ticketmaster.de/venue/kuba-julich-julich-tickets/juekuba/764","6.36768","50.91828"
"11596","Abtei Brauweiler- Open Air","Pulheim","50259","Marienhof","https://www.ticketmaster.de/venue/abtei-brauweiler-open-air-pulheim-tickets/pulabtoair/764","6.78477","50.95988"
"11597","Ulrich-Haberland-Stadion","Leverkusen","51373","Bismarckstraße 122-124","https://www.ticketmaster.de/venue/ulrich-haberland-stadion-leverkusen-tickets/levhaberst/764","7.00326","51.03836"
"11598","Gaststätte B. Burger","Cologne","51107","Eiler Straße 145","https://www.ticketmaster.de/venue/gaststatte-b-burger-koln-tickets/koegastbue/764","7.08183","50.92143"
"11599","Fliednerstraße","Münster","48149","Fliednerstraße","https://www.ticketmaster.de/venue/fliednerstrasse-munster-tickets/munflicfla/705","7.59089","51.96305"
"11600","Mercedes-Benz Arena Stuttgart","Stuttgart","70372","Mercedesstraße 87","https://www.ticketmaster.de/venue/mercedes-benz-arena-stuttgart-stuttgart-tickets/stumerbenz/715","9.2313","48.79164"
"11601","Flic Flac Essen","Essen","45143","Dickmannstr./Husmannshofstr.","https://www.ticketmaster.de/venue/flic-flac-essen-essen-tickets/essflicfla/705","6.98192","51.461"
"11602","Synagoge Mainz","Mainz am Rhein","55118","Hindenburgstraße 44","https://www.ticketmaster.de/venue/synagoge-mainz-mainz-am-rhein-tickets/maisynagog/701","8.25937","50.00867"
"11603","Victoria Hotel","Minden","32423","Markt 11","https://www.ticketmaster.de/venue/victoria-hotel-minden-tickets/midvictori/701","8.91743","52.28796"
"11604","Theatersaal im Blaumeier-Atelier","Bremen","28219","Travemünder Straße 7a","https://www.ticketmaster.de/venue/theatersaal-im-blaumeier-atelier-bremen-tickets/breblaumei/740","8.78357","53.10419"
"11605","Stadtpalais","Bielefeld","33602","Papenmarkt 11","https://www.ticketmaster.de/venue/stadtpalais-bielefeld-tickets/biestpalai/701","8.52913","52.01796"
"11606","Grammatikoff","Duisburg","47051","Dellpl. 16A","https://www.ticketmaster.de/venue/grammatikoff-duisburg-tickets/duegrammat/701","6.76086","51.43151"
"11607","Theater im Gründungshaus","Mönchengladbach","41061","Eickener Str. 88","https://www.ticketmaster.de/venue/theater-im-grundungshaus-monchengladbach-tickets/mongruethe/701","6.44576","51.20366"
"11608","Hotel Becher","Donzdorf","73072","Schloßstraße 7","https://www.ticketmaster.de/venue/hotel-becher-donzdorf-tickets/dzdbecherh/701","9.81192","48.68647"
"11609","Patentkrug","Oldenburg","26125","Wilhelmshavener Heerstraße 359","https://www.ticketmaster.de/venue/patentkrug-oldenburg-tickets/oldpatenkr/740","8.22547","53.19413"
"11610","GreeeN","Bielefeld","33613","Boulevard 1","https://www.ticketmaster.de/venue/greeen-bielefeld-tickets/biegreeen/701","8.53179","52.03024"
"11611","Augsburger Eiskanal","Augsburg","86161","Am-Eiskanal 49a","https://www.ticketmaster.de/venue/augsburger-eiskanal-augsburg-tickets/augeiskana/701","10.93699","48.34816"
"11612","BWK - Alte Wollkämmerei","Bremen","28779","Zum Kammstuhl / Ecke An der Wollkämmerei","https://www.ticketmaster.de/venue/bwk-alte-wollkammerei-bremen-tickets/brebwkalte/740","8.57845","53.18106"
"11613","130bpm","Kassel","34127","Angersbachstraße 10","https://www.ticketmaster.de/venue/130bpm-kassel-tickets/kas130bpm/701","9.47141","51.32241"
"11614","Neerstedter Bühne","Dötlingen","27801","Denkmalsweg 4","https://www.ticketmaster.de/venue/neerstedter-buhne-dotlingen-tickets/doeneerste/740","8.40247","52.97263"
"11615","CinemaxX","Bielefeld","33602","Ostwestfalenplatz 1","https://www.ticketmaster.de/venue/cinemaxx-bielefeld-tickets/biecinemax/701","8.532","52.0304"
"11616","Stadthalle Gifhorn","Gifhorn","38518","Schützenplatz 2","https://www.ticketmaster.de/venue/stadthalle-gifhorn-gifhorn-tickets/gifstadtha/765","10.53496","52.48507"
"11617","Kai-City","Kiel","24143","Willy-Brandt-Ufer","https://www.ticketmaster.de/venue/kai-city-kiel-tickets/kiekaicity/765","10.13491","54.31204"
"11618","Halle 12, UNESCO-Welterbe","Essen","45309","Gelsenkirchener Straße 181, Areal A","https://www.ticketmaster.de/venue/halle-12-unesco-welterbe-essen-tickets/esshallzwo/765","7.04523","51.4864"
"11619","Pfarrkirche St. Martin in Bilk","Düsseldorf","40219","Lorettostr./Bilker Allee","https://www.ticketmaster.de/venue/pfarrkirche-st-martin-in-bilk-dusseldorf-tickets/duspfarrki/740","6.7637","51.21162"
"11620","Monschau Festival","Monschau","52156","Burg Monschau","https://www.ticketmaster.de/venue/monschau-festival-monschau-tickets/monmonfest/765","6.23984","50.5536"
"11621","Audimaxx im Dorf Münsterland","Legden","48739","Haidkamp 1","https://www.ticketmaster.de/venue/audimaxx-im-dorf-munsterland-legden-tickets/legaudimue/765","7.1059","52.03839"
"11622","Veranstaltungsgelände Ahe","Zeven","27404","Hinter der Ahe","https://www.ticketmaster.de/venue/veranstaltungsgelande-ahe-zeven-tickets/zevhintera/740","9.29018","53.29624"
"11623","Martinstift","Moers","47447","Filderstraße 126","https://www.ticketmaster.de/venue/martinstift-moers-tickets/moemartins/765","6.62207","51.4416"
"11624","Auditorium Hochschule für Künste","Bremen","28217","Am Speicher XI 8","https://www.ticketmaster.de/venue/auditorium-hochschule-fur-kunste-bremen-tickets/breaudhoch/740","8.76942","53.09746"
"11625","Walburgiskirche Venne","Ostercappeln","49179","An der Kirche 3","https://www.ticketmaster.de/venue/walburgiskirche-venne-ostercappeln-tickets/ocwaldbkir/740","6.7637","52.38536"
"11626","Folkwang-Hochschule, Neue Aula","Essen","45239","Klemensborn 39","https://www.ticketmaster.de/venue/folkwang-hochschule-neue-aula-essen-tickets/essfolkwhs/765","7.00345","51.38746"
"11627","Bootshaus Restaurant im Hain","Bamberg","96047","Mühlwörth 18A","https://www.ticketmaster.de/venue/bootshaus-restaurant-im-hain-bamberg-tickets/bamboothau/701","10.8947","49.88479"
"11628","Allerpark","Verden","27283","Reeperbahn 6","https://www.ticketmaster.de/venue/allerpark-verden-tickets/veallerree/740","9.22589","52.92216"
"11629","Monschau Klassik","Monschau","52156","Burg Monschau","https://www.ticketmaster.de/venue/monschau-klassik-monschau-tickets/monmonfest/761","6.23984","50.5536"
"11630","Klaus-von-Bismarck-Saal","Cologne","50667","Wallrafplatz / WDR-Sendesaal","https://www.ticketmaster.de/venue/klaus-von-bismarck-saal-koln-tickets/koesendesa/761","6.95594","50.94053"
"11631","Bel Etage (Brillissimo)","Bremen","28195","Hutfilterstr. 24-26","https://www.ticketmaster.de/venue/bel-etage-brillissimo--bremen-tickets/brebeletag/740","8.80119","53.07856"
"11632","Thomaskirche","Pforzheim","75177","Karl-Bührer-Straße 5","https://www.ticketmaster.de/venue/thomaskirche-pforzheim-tickets/pfothomask/740","8.69431","48.89897"
"11633","Evangelische Friedenskirche","Mühlheim am Main","63165","Mozartstraße 15","https://www.ticketmaster.de/venue/evangelische-friedenskirche-muhlheim-am-main-tickets/muafrieden/740","8.83754","50.12269"
"11634","Kurhaus - Kursaal","Bad Harzburg","38667","Kurhausstraße 11","https://www.ticketmaster.de/venue/kurhaus-kursaal-bad-harzburg-tickets/bhakurhaus/740","10.55811","51.87276"
"11635","Christuskirche","Idar-Oberstein","55743","Hauptstraße 392","https://www.ticketmaster.de/venue/christuskirche-idar-oberstein-tickets/idochristu/740","7.32603","49.7041"
"11636","Citykirche St. Nikolaus","Aachen","52062","An der Nikolauskirche 3","https://www.ticketmaster.de/venue/citykirche-st-nikolaus-aachen-tickets/aaccitynik/740","6.08611","50.77744"
"11637","Gasthaus Enno Sieb","Osten","21756","Schüttdamm 60","https://www.ticketmaster.de/venue/gasthaus-enno-sieb-osten-tickets/otegastenn/740","9.23545","53.73649"
"11638","St. Marien Kirche","Winsen","21423","Rathausstraße 3","https://www.ticketmaster.de/venue/st-marien-kirche-winsen-tickets/wlustmarie/740","10.20727","53.36346"
"11639","Kreuzkirche Görlitz","Görlitz","02826",NA,"https://www.ticketmaster.de/venue/kreuzkirche-gorlitz-gorlitz-tickets/gorkreuzki/740","14.97185","51.14064"
"11640","Internationales Festival Maritim","Bremen","28757","Fähranleger Vegesack","https://www.ticketmaster.de/venue/internationales-festival-maritim-bremen-tickets/breifmvege/740","8.62262","53.16858"
"11641","Kapuzinerkloster","Cochem","56812","Klosterberg 5","https://www.ticketmaster.de/venue/kapuzinerkloster-cochem-tickets/cockapuzin/740","7.16524","50.14592"
"11642","Stiftskirche","Neustadt","67433","Marktplatz 3","https://www.ticketmaster.de/venue/stiftskirche-neustadt-tickets/ndwstiftsk/740","8.13624","49.35391"
"11643","St. Georg","Bad Pyrmont","31812","Bathildisstraße 14","https://www.ticketmaster.de/venue/st-georg-bad-pyrmont-tickets/bdpstgeorg/740","9.25837","51.98389"
"11644","Markgräfliches Opernhaus","Bayreuth","95444","Opernstraße 14","https://www.ticketmaster.de/venue/markgrafliches-opernhaus-bayreuth-tickets/bayopernha/705","11.57985","49.94449"
"11645","Kirche Aumund reformiert","Bremen","28755","Pezelstr.27/29","https://www.ticketmaster.de/venue/kirche-aumund-reformiert-bremen-tickets/brekirchau/740","8.6154","53.18199"
"11646","THE STAR","Bremen","28195","An der Weide 27","https://www.ticketmaster.de/venue/the-star-bremen-tickets/brethestar/740","8.81679","53.08074"
"11647","Quasiso Theater","Ibbenbüren","49477","Brunnenstraße 6","https://www.ticketmaster.de/venue/quasiso-theater-ibbenburen-tickets/ibbquasiso/740","7.71647","52.27575"
"11648","Kaiserhalle","Burgbrohl","56659","Brohltalstraße 118","https://www.ticketmaster.de/venue/kaiserhalle-burgbrohl-tickets/bgokaiserh/740","7.27352","50.45766"
"11649","Lutherkirche","Oberhausen","46047","Hausmannsfeld 6","https://www.ticketmaster.de/venue/lutherkirche-oberhausen-tickets/obelutherk/740","6.89141","51.47745"
"11650","Stadthalle Mengeringhausen","Bad Arolsen","34454","Am Viadukt","https://www.ticketmaster.de/venue/stadthalle-mengeringhausen-bad-arolsen-tickets/baastmenge/740","8.99239","51.36592"
"11651","Cubic Automobile","Bassum","27211","Am Damm 1 / Ecke Bremer Str.","https://www.ticketmaster.de/venue/cubic-automobile-bassum-tickets/bsmcubicau/740","8.72112","52.84521"
"11652","Christuskirche Schulau","Wedel","22880","Feldstraße 32","https://www.ticketmaster.de/venue/christuskirche-schulau-wedel-tickets/wdlchrisch/740","9.7139","53.57596"
"11653","Gustav-Adolf Kirche","Schifferstadt","67105","Langgasse 61","https://www.ticketmaster.de/venue/gustav-adolf-kirche-schifferstadt-tickets/sffgustava/740","8.36052","49.3804"
"11654","Kirche Honrath","Lohmar","53797","Peter-Lemmer-Weg 18","https://www.ticketmaster.de/venue/kirche-honrath-lohmar-tickets/lohhonrath/740","7.25417","50.90647"
"11655","Kugelbake","Cuxhaven","27476",NA,"https://www.ticketmaster.de/venue/kugelbake-cuxhaven-tickets/cuxkglbake/740","8.68711","53.89187"
"11656","Straßenbahnfahrt","Bremen","28195","Haltestelle Domsheide","https://www.ticketmaster.de/venue/strassenbahnfahrt-bremen-tickets/brestrabaf/740","8.80854","53.0751"
"11657","Klösterle","Nördlingen","86720","Beim Klösterle 1","https://www.ticketmaster.de/venue/klosterle-nordlingen-tickets/noekloeste/740","10.48813","48.85279"
"11658","St. Georg","Vreden","48691","Kirchplatz 1","https://www.ticketmaster.de/venue/st-georg-vreden-tickets/vrdstgeorg/740","6.82148","52.03526"
"11659","Konzerthaus Kevelaer","Kevelaer","47623","Bury St. Edmunds-Straße 5","https://www.ticketmaster.de/venue/konzerthaus-kevelaer-kevelaer-tickets/kevkonzert/740","6.24783","51.58075"
"11660","Hof Iggewarden","Butjadingen","26969","Iggewarden 1","https://www.ticketmaster.de/venue/hof-iggewarden-butjadingen-tickets/buthofigge/740","8.32734","53.58619"
"11661","Kongresshalle Gießen","Gießen","35390","Berliner Platz 2","https://www.ticketmaster.de/venue/kongresshalle-giessen-giessen-tickets/giekongres/761","8.67892","50.58322"
"11662","Bühler Halle","Beilngries","92339","Ingolstädter Str. 7","https://www.ticketmaster.de/venue/buhler-halle-beilngries-tickets/beibuhlerh/706","11.4774","49.03176"
"11663","Im Wallsaal","Bremen","28195","Am Wall 201","https://www.ticketmaster.de/venue/im-wallsaal-bremen-tickets/breimwalls/740","8.81262","53.07357"
"11664","Schützenplatz Flingern","Düsseldorf","40235","Dieselstraße am Hellweg","https://www.ticketmaster.de/venue/schutzenplatz-flingern-dusseldorf-tickets/dusschflin/705","6.83269","51.22677"
"11665","Club La Vida","Amberg","92224","Georgenstraße 54","https://www.ticketmaster.de/venue/club-la-vida-amberg-tickets/amblavida/749","11.85315","49.44429"
"11666","GERRY WEBER EVENT CENTER","Halle (Westfalen)","33790","Roger-Federer-Allee","https://www.ticketmaster.de/venue/gerry-weber-event-center-halle-westfalen--tickets/halgerryev/749","8.3479","52.06434"
"11667","OberschwabenKlub","Ravensburg","88212","Bleicherstraße 20","https://www.ticketmaster.de/venue/oberschwabenklub-ravensburg-tickets/ravoberklu/749","9.61379","47.79077"
"11668","Schlachthof (Kesselhaus)","Wiesbaden","65189","Murnaustraße 1","https://www.ticketmaster.de/venue/schlachthof-kesselhaus--wiesbaden-tickets/wieschkess/749","8.24774","50.00697"
"11669","Heilig-Kreuz-Kirche","Berlin","10715","Hildegardstraße 3A","https://www.ticketmaster.de/venue/heilig-kreuz-kirche-berlin-tickets/berheiligb/701","13.32789","52.48212"
"11670","Marktplatz","Rothenburg ob der Tauber","91541","Marktplatz","https://www.ticketmaster.de/venue/marktplatz-rothenburg-ob-der-tauber-tickets/rotmarktpl/721","10.17918","49.37728"
"11671","K3 - Die Kneipe","Hameln","31785","Baustraße 4","https://www.ticketmaster.de/venue/k3-die-kneipe-hameln-tickets/hlnk3diekn/701","9.35662","52.10629"
"11672","Stadthalle","Fürth","90762","Rosenstraße 50","https://www.ticketmaster.de/venue/stadthalle-furth-tickets/fuestadtha/749","10.98293","49.4787"
"11673","Probsteikirche St.Johann","Bremen","28195","Hohe Straße 2","https://www.ticketmaster.de/venue/probsteikirche-stjohann-bremen-tickets/breprobste/740","8.80817","53.07374"
"11674","Wohnzimmer GE","Gelsenkirchen","45881","Wilhelminenstraße 174","https://www.ticketmaster.de/venue/wohnzimmer-ge-gelsenkirchen-tickets/gelwohnzim/701","7.06896","51.51738"
"11675","Schauspiel Köln im Depot 2","Cologne","51063","Schanzenstraße 6-20","https://www.ticketmaster.de/venue/schauspiel-koln-im-depot-2-koln-tickets/koedepot2/765","7.01589","50.96509"
"11676","Haus Opherdicke","Holzwickede","59439","Dorfstraße 29","https://www.ticketmaster.de/venue/haus-opherdicke-holzwickede-tickets/holopherdi/765","7.64555","51.48761"
"11677","Gustav-Lübcke-Museum","Hamm","59065","Neue Bahnhofstraße 9","https://www.ticketmaster.de/venue/gustav-lubcke-museum-hamm-tickets/hmmglmuseu/765","7.81213","51.67803"
"11678","Emil Schumacher Museum Hagen","Hagen","58095","Museumsplatz 1","https://www.ticketmaster.de/venue/emil-schumacher-museum-hagen-hagen-tickets/hagemischu/765","7.46746","51.26136"
"11679","Orangerie im Schloßpark Rheda","Rheda-Wiedenbrück","33378","Steinweg 5","https://www.ticketmaster.de/venue/orangerie-im-schlosspark-rheda-rheda-wiedenbruck-tickets/rhaoraschl/765","8.29352","51.85149"
"11680","Showspielhaus","Hofheim am Taunus","65719","Hattersheimer Straße 31","https://www.ticketmaster.de/venue/showspielhaus-hofheim-am-taunus-tickets/hohshowspi/765","8.45347","50.08306"
"11681","Schauspiel Köln im Depot 1","Cologne","51063","Schanzenstraße 6-20","https://www.ticketmaster.de/venue/schauspiel-koln-im-depot-1-koln-tickets/koedepot1/765","7.01589","50.96509"
"11682","Kleiner Sendesaal des WDR","Cologne","50667","Wallrafplatz 5","https://www.ticketmaster.de/venue/kleiner-sendesaal-des-wdr-koln-tickets/koeklsends/765","6.95631","50.94027"
"11683","Stadthalle Rheinberg","Rheinberg","47495","Kirchplatz 10","https://www.ticketmaster.de/venue/stadthalle-rheinberg-rheinberg-tickets/rebstadtha/765","6.60336","51.54621"
"11684","Schloss Gartrop ""alte Rentei""","Hünxe","46569","Schlossallee 4","https://www.ticketmaster.de/venue/schloss-gartrop-alte-rentei-hunxe-tickets/hunschgar/765","6.80703","51.66313"
"11685","Festhalle am Marktplatz","Leverkusen","51379","Am Oplader Platz","https://www.ticketmaster.de/venue/festhalle-am-marktplatz-leverkusen-tickets/levfesthal/765","7.00367","51.05924"
"11686","Schloss Herten","Herten","45699","Im Schlosspark 2","https://www.ticketmaster.de/venue/schloss-herten-herten-tickets/hrtschloss/765","7.12708","51.59371"
"11687","Parktheater","Iserlohn","58644","Alexanderhöhe","https://www.ticketmaster.de/venue/parktheater-iserlohn-tickets/iseparkthe/765","7.68745","51.37272"
"11688","Forum Leverkusen, Großer Saal","Leverkusen","51373","Am Büchelter Hof 9","https://www.ticketmaster.de/venue/forum-leverkusen-grosser-saal-leverkusen-tickets/levforumgr/765","6.98916","51.03403"
"11689","Congress Park","Hanau","63450","Schlossplatz 1","https://www.ticketmaster.de/venue/congress-park-hanau-tickets/hnaconpark/765","8.91832","50.1384"
"11690","Festsaal Herbermann","Glandorf","49219","Münsterstraße 25","https://www.ticketmaster.de/venue/festsaal-herbermann-glandorf-tickets/gldfsaaher/765","7.99732","52.08034"
"11691","Kulturhaus Pritzwalk","Pritzwalk","16928","Kietz 63","https://www.ticketmaster.de/venue/kulturhaus-pritzwalk-pritzwalk-tickets/pwkkulturh/765","12.17221","53.15291"
"11692","Landhaus Wortelkamp","Schermbeck","46514","Weseler Str. 99","https://www.ticketmaster.de/venue/landhaus-wortelkamp-schermbeck-tickets/scrlandwor/701","6.78886","51.67807"
"11693","Bierzelt Holzhausen","Teisendorf","83317","Holzhausen 18","https://www.ticketmaster.de/venue/bierzelt-holzhausen-teisendorf-tickets/teibierzel/706","12.80828","47.86807"
"11694","Hydepark Engstingen","Engstingen","72829","Eberhard-Finckh-Straße 13","https://www.ticketmaster.de/venue/hydepark-engstingen-engstingen-tickets/enghydepar/701","9.26401","48.36267"
